Date,Open,Close,Highest,Lowest
2016-07-26,24.205,24.1675,24.4925,24.105
2016-07-27,26.06625,25.7375,26.0875,25.6875
2016-07-28,25.7075,26.085,26.1125,25.705
2016-07-29,26.0475,26.0525,26.1375,25.92
2016-08-01,26.1025,26.5125,26.5375,26.1025
2016-08-02,26.5125,26.12,26.5175,26.0
2016-08-03,26.2025,26.4475,26.46,26.1925
2016-08-04,26.395,26.4675,26.5,26.32
2016-08-05,26.5675,26.87,26.9125,26.545
2016-08-08,26.88,27.0925,27.0925,26.79
2016-08-09,27.0575,27.2025,27.235,27.0025
2016-08-10,27.1775,27.0,27.225,26.94
2016-08-11,27.13,26.9825,27.2325,26.9625
2016-08-12,26.945,27.045,27.11,26.945
2016-08-15,27.035,27.37,27.385,27.02
2016-08-16,27.4075,27.345,27.5575,27.3025
2016-08-17,27.275,27.305,27.3425,27.085
2016-08-18,27.3075,27.27,27.4,27.255
2016-08-19,27.1925,27.34,27.4225,27.09
2016-08-22,27.215,27.1275,27.275,26.9625
2016-08-23,27.1475,27.2125,27.33,27.1325
2016-08-24,27.14125,27.0075,27.1875,26.92
2016-08-25,26.8475,26.8925,26.97,26.67
2016-08-26,26.8525,26.735,26.9875,26.5775
2016-08-29,26.655,26.705,26.86,26.5725
2016-08-30,26.45,26.5,26.625,26.375
2016-08-31,26.415,26.525,26.642475,26.41
2016-09-01,26.535,26.6825,26.7,26.405
2016-09-02,26.925,26.9325,27.0,26.705
2016-09-06,26.975,26.925,27.075,26.8775
2016-09-07,26.9575,27.09,27.19,26.7675
2016-09-08,26.8125,26.38,26.8175,26.31
2016-09-09,26.16,25.7825,26.43,25.7825
2016-09-12,25.6625,26.36,26.43,25.6325
2016-09-13,26.8775,26.9875,27.1975,26.81
2016-09-14,27.1825,27.9425,28.2575,27.15
2016-09-15,28.465,28.8925,28.9325,28.3725
2016-09-16,28.78,28.73,29.0325,28.51
2016-09-19,28.7975,28.395,29.045,28.3125
2016-09-20,28.2625,28.3925,28.53,28.1275
2016-09-21,28.4625,28.3875,28.49725,28.11025
2016-09-22,28.5875,28.655,28.735,28.5
2016-09-23,28.605,28.1775,28.6975,27.8875
2016-09-26,27.91,28.22,28.3475,27.8875
2016-09-27,28.25,28.2725,28.295,28.085
2016-09-28,28.4225,28.4875,28.66,28.3575
2016-09-29,28.29,28.045,28.45,27.95
2016-09-30,28.115,28.2625,28.3425,27.95
2016-10-03,28.1775,28.13,28.2625,28.07
2016-10-04,28.265,28.25,28.5775,28.1575
2016-10-05,28.35,28.2625,28.415,28.1725
2016-10-06,28.425,28.4725,28.585,28.2825
2016-10-07,28.5775,28.515,28.64,28.3775
2016-10-10,28.755,29.0125,29.1875,28.68
2016-10-11,29.425,29.075,29.6725,29.05
2016-10-12,29.3375,29.335,29.495,29.1875
2016-10-13,29.1975,29.245,29.36,28.93
2016-10-14,29.47,29.4075,29.5425,29.2825
2016-10-17,29.3325,29.3875,29.46,29.195
2016-10-18,29.545,29.3675,29.5525,29.3625
2016-10-19,29.3125,29.28,29.44,28.45
2016-10-20,29.215,29.265,29.345,29.0825
2016-10-21,29.2025,29.15,29.2275,29.07
2016-10-24,29.275,29.4125,29.435,29.25
2016-10-25,29.4875,29.5625,29.59,29.3275
2016-10-26,28.5775,28.8975,28.925,28.3275
2016-10-27,28.8475,28.62,28.965,28.525
2016-10-28,28.4675,28.43,28.8025,28.3625
2016-10-31,28.4125,28.385,28.5575,28.3
2016-11-01,28.365,27.8725,28.4425,27.6325
2016-11-02,27.85,27.8975,28.0875,27.8075
2016-11-03,27.745,27.4575,27.865,27.3875
2016-11-04,27.1325,27.21,27.5625,27.0275
2016-11-07,27.52,27.6025,27.6275,27.365
2016-11-08,27.5775,27.765,27.93,27.425
2016-11-09,27.56,27.72,27.83,27.0125
2016-11-10,27.7525,26.9475,27.7725,26.4575
2016-11-11,26.78,27.1075,27.2175,26.6375
2016-11-14,26.9275,26.4275,26.95225,26.02
2016-11-15,26.6425,26.7775,26.92,26.539825
2016-11-16,26.675,27.4975,27.5575,26.65
2016-11-17,27.4525,27.4875,27.5875,27.2075
2016-11-18,27.43,27.515,27.635,27.415
2016-11-21,27.53,27.9325,27.9975,27.5025
2016-11-22,27.9875,27.95,28.105,27.85
2016-11-23,27.84,27.8075,27.8775,27.5825
2016-11-25,27.7825,27.9475,27.9675,27.7375
2016-11-28,27.8575,27.8925,28.11625,27.8475
2016-11-29,27.695,27.865,28.0075,27.5175
2016-11-30,27.9,27.63,28.05,27.5675
2016-12-01,27.59125,27.3725,27.735,27.2575
2016-12-02,27.2925,27.475,27.5225,27.2125
2016-12-05,27.5,27.2775,27.5075,27.0625
2016-12-06,27.375,27.4875,27.59,27.2975
2016-12-07,27.315,27.7575,27.7975,27.29
2016-12-08,27.715,28.03,28.1075,27.65
2016-12-09,28.0775,28.4875,28.675,28.0775
2016-12-12,28.3225,28.325,28.75,28.1225
2016-12-13,28.46,28.7975,28.98,28.4375
2016-12-14,28.76,28.7975,29.05,28.745
2016-12-15,28.845,28.955,29.1825,28.8075
2016-12-16,29.1175,28.9925,29.125,28.91125
2016-12-19,28.95,29.16,29.345,28.9375
2016-12-20,29.185,29.2375,29.375,29.17
2016-12-21,29.2,29.265,29.35,29.195
2016-12-22,29.0875,29.0725,29.1275,28.91
2016-12-23,28.8975,29.13,29.13,28.8975
2016-12-27,29.13,29.315,29.45,29.1225
2016-12-28,29.38,29.19,29.50415,29.05
2016-12-29,29.1125,29.1825,29.277375,29.1
2016-12-30,29.1625,28.955,29.3,28.8575
2017-01-03,28.95,29.0375,29.0825,28.69
2017-01-04,28.9625,29.005,29.1275,28.9375
2017-01-05,28.98,29.1525,29.21605,28.9525
2017-01-06,29.195,29.4775,29.54,29.1175
2017-01-09,29.4875,29.7475,29.8575,29.485
2017-01-10,29.6925,29.7775,29.845,29.575
2017-01-11,29.685,29.9375,29.9825,29.65
2017-01-12,29.72375,29.8125,29.825,29.5525
2017-01-13,29.7775,29.76,29.905,29.7025
2017-01-17,29.585,30.0,30.06,29.555
2017-01-18,30.0,29.9975,30.125,29.9275
2017-01-19,29.85,29.945,30.0225,29.8425
2017-01-20,30.1125,30.0,30.1125,29.93365
2017-01-23,30.0,30.02,30.2025,29.9425
2017-01-24,29.8875,29.9925,30.025,29.875
2017-01-25,30.105,30.47,30.525,30.07
2017-01-26,30.4175,30.485,30.61,30.4
2017-01-27,30.535,30.4875,30.5875,30.4
2017-01-30,30.2325,30.4075,30.4075,30.165
2017-01-31,30.2875,30.3375,30.3475,30.155
2017-02-01,31.7575,32.1875,32.6225,31.7525
2017-02-02,31.99375,32.1325,32.3475,31.945
2017-02-03,32.0775,32.27,32.2975,32.04
2017-02-06,32.2825,32.5725,32.625,32.225
2017-02-07,32.635,32.8825,33.0225,32.6125
2017-02-08,32.8375,33.01,33.055,32.805
2017-02-09,32.9125,33.105,33.11125,32.78
2017-02-10,33.115,33.03,33.235,33.0125
2017-02-13,33.27,33.3225,33.455,33.1875
2017-02-14,33.3675,33.755,33.7725,33.3125
2017-02-15,33.88,33.8775,34.0675,33.655
2017-02-16,33.9175,33.83625,33.975,33.70995
2017-02-17,33.775,33.93,33.9575,33.775
2017-02-21,34.0575,34.175,34.1875,33.995
2017-02-22,34.1075,34.2775,34.28,34.0275
2017-02-23,34.345,34.1325,34.37,34.075
2017-02-24,33.9775,34.165,34.165,33.82
2017-02-27,34.285,34.2325,34.35875,34.07
2017-02-28,34.27,34.2475,34.35875,34.175
2017-03-01,34.4725,34.9475,35.0375,34.39875
2017-03-02,35.0,34.74,35.06965,34.69
2017-03-03,34.695,34.945,34.9575,34.6475
2017-03-06,34.84125,34.835,34.9425,34.648975
2017-03-07,34.765,34.88,34.995,34.6975
2017-03-08,34.7375,34.75,34.95,34.705
2017-03-09,34.685,34.67,34.6975,34.2625
2017-03-10,34.8125,34.785,34.839275,34.66
2017-03-13,34.7125,34.8,34.8575,34.705
2017-03-14,34.825,34.7475,34.9125,34.71
2017-03-15,34.8525,35.115,35.187525,34.75625
2017-03-16,35.18,35.1725,35.255,35.065
2017-03-17,35.25,34.9975,35.25,34.9725
2017-03-20,35.1,35.365,35.375,35.0575
2017-03-21,35.5275,34.96,35.7,34.9325
2017-03-22,34.96125,35.355,35.4,34.94
2017-03-23,35.315,35.23,35.3961,35.1525
2017-03-24,35.375,35.16,35.435,35.0875
2017-03-27,34.8475,35.22,35.305,34.655
2017-03-28,35.2275,35.95,36.01,35.155
2017-03-29,35.92,36.03,36.1225,35.7975
2017-03-30,36.0475,35.9825,36.125,35.875
2017-03-31,35.93,35.915,36.0675,35.7525
2017-04-03,35.9275,35.925,36.03,35.7625
2017-04-04,35.8125,36.1925,36.2225,35.7925
2017-04-05,36.055,36.005,36.365,35.9525
2017-04-06,36.0725,35.915,36.13,35.8625
2017-04-07,35.9325,35.835,36.045,35.8175
2017-04-10,35.9,35.7925,35.9698,35.725
2017-04-11,35.735,35.4075,35.8375,35.015
2017-04-12,35.4,35.45,35.5375,35.2525
2017-04-13,35.4775,35.2625,35.595,35.2625
2017-04-17,35.37,35.4575,35.47,35.2175
2017-04-18,35.3525,35.3,35.51,35.2775
2017-04-19,35.47,35.17,35.5,35.1125
2017-04-20,35.305,35.61,35.73,35.29
2017-04-21,35.61,35.5675,35.67,35.4625
2017-04-24,35.875,35.91,35.9875,35.795
2017-04-25,35.9775,36.1325,36.225,35.9675
2017-04-26,36.1175,35.92,36.15,35.84405
2017-04-27,35.980625,35.9475,36.04,35.8275
2017-04-28,36.0225,35.9125,36.075,35.8175
2017-05-01,36.275,36.645,36.8,36.24
2017-05-02,36.885,36.8775,37.0225,36.71
2017-05-03,36.3975,36.765,36.8725,36.0675
2017-05-04,36.63,36.6325,36.785,36.4525
2017-05-05,36.69,37.24,37.245,36.69
2017-05-08,37.2575,38.2525,38.425,37.2575
2017-05-09,38.4675,38.4975,38.72,38.3625
2017-05-10,38.4075,38.315,38.485,38.0275
2017-05-11,38.1125,38.4875,38.5175,38.0775
2017-05-12,38.675,39.025,39.105,38.6675
2017-05-15,39.0025,38.925,39.1625,38.7625
2017-05-16,38.985,38.8675,39.015,38.68
2017-05-17,38.4,37.5625,38.6425,37.4275
2017-05-18,37.8175,38.135,38.335,37.7825
2017-05-19,38.345,38.265,38.495,38.1575
2017-05-22,38.5,38.4975,38.645,38.2275
2017-05-23,38.725,38.45,38.725,38.3275
2017-05-24,38.46,38.335,38.5425,38.1675
2017-05-25,38.4325,38.4675,38.5875,38.2575
2017-05-26,38.5,38.4025,38.56,38.3275
2017-05-30,38.355,38.4175,38.6075,38.3325
2017-05-31,38.4925,38.19,38.5425,38.095
2017-06-01,38.2925,38.295,38.3325,38.055
2017-06-02,38.395,38.8625,38.8625,38.2225
2017-06-05,38.585,38.4825,38.6125,38.365
2017-06-06,38.475,38.6125,38.9525,38.445
2017-06-07,38.755,38.8425,38.995,38.62
2017-06-08,38.8125,38.7475,38.885,38.6
2017-06-09,38.7975,37.245,38.7975,36.505
2017-06-12,36.435,36.355,36.5225,35.6275
2017-06-13,36.79,36.6475,36.8625,36.2875
2017-06-14,36.875,36.29,36.875,35.96
2017-06-15,35.83,36.0725,36.11995,35.5525
2017-06-16,35.945,35.5675,36.125,35.55
2017-06-19,35.915,36.585,36.685,35.915
2017-06-20,36.7175,36.2525,36.7175,36.235
2017-06-21,36.38,36.4675,36.517325,36.1525
2017-06-22,36.4425,36.4075,36.675,36.279975
2017-06-23,36.2825,36.57,36.79,36.2775
2017-06-26,36.7925,36.455,37.07,36.345
2017-06-27,36.2525,35.9325,36.54,35.905
2017-06-28,36.1225,36.4575,36.5275,35.790025
2017-06-29,36.1775,35.92,36.2825,35.57
2017-06-30,36.1125,36.005,36.24,35.945
2017-07-03,36.22,35.875,36.22,35.875
2017-07-05,35.9225,36.0225,36.1975,35.680925
2017-07-06,35.755,35.6825,35.875,35.6025
2017-07-07,35.725,36.045,36.1875,35.725
2017-07-10,36.0275,36.265,36.4875,35.8425
2017-07-11,36.1825,36.3825,36.4625,36.095
2017-07-12,36.4675,36.435,36.545,36.205
2017-07-13,36.375,36.9425,37.1225,36.36
2017-07-14,36.9925,37.26,37.3325,36.8325
2017-07-17,37.205,37.39,37.725,37.1425
2017-07-18,37.3,37.52,37.5325,37.1675
2017-07-19,37.62,37.755,37.855,37.4875
2017-07-20,37.875,37.585,37.935,37.5475
2017-07-21,37.4975,37.5675,37.61,37.22
2017-07-24,37.645,38.0225,38.11,37.475
2017-07-25,37.95,38.185,38.46,37.95
2017-07-26,38.3375,38.365,38.4825,38.265
2017-07-27,38.4375,37.64,38.4975,36.825
2017-07-28,37.4725,37.375,37.5575,37.2975
2017-07-31,37.475,37.1825,37.5825,37.0325
2017-08-01,37.275,37.5125,37.555,37.1025
2017-08-02,39.82,39.285,39.9375,39.04
2017-08-03,39.2625,38.8925,39.3025,38.755
2017-08-04,39.0175,39.0975,39.35,38.9225
2017-08-07,39.265,39.7025,39.73,39.167525
2017-08-08,39.65,40.02,40.4575,39.5675
2017-08-09,39.815,40.265,40.3175,39.7775
2017-08-10,39.975,38.83,40.0,38.6575
2017-08-11,39.15,39.37,39.6432,39.0175
2017-08-14,39.83,39.9625,40.0525,39.6875
2017-08-15,40.165,40.4,40.54875,40.035
2017-08-16,40.485,40.2375,40.6275,40.0375
2017-08-17,40.13,39.465,40.1775,39.46
2017-08-18,39.465,39.375,39.875,39.18
2017-08-21,39.375,39.3025,39.4725,38.777525
2017-08-22,39.5575,39.945,40.0,39.505
2017-08-23,39.7675,39.995,40.1175,39.72
2017-08-24,40.1075,39.8175,40.185,39.6375
2017-08-25,39.9125,39.965,40.14,39.8175
2017-08-28,40.035,40.3675,40.5,39.9825
2017-08-29,40.025,40.7275,40.78,40.0
2017-08-30,40.95,40.8375,40.9725,40.6525
2017-08-31,40.91,41.0,41.13,40.87
2017-09-01,41.2,41.0125,41.235,40.9075
2017-09-05,40.9375,40.52,41.0625,40.14
2017-09-06,40.6775,40.4775,40.7475,40.13
2017-09-07,40.5225,40.315,40.56,40.09
2017-09-08,40.215,39.6575,40.2875,39.6325
2017-09-11,40.125,40.375,40.5125,39.9725
2017-09-12,40.6525,40.215,40.99,39.6925
2017-09-13,39.9675,39.9125,39.99,39.4775
2017-09-14,39.7475,39.57,39.85,39.5225
2017-09-15,39.6175,39.97,40.2425,39.5
2017-09-18,40.0275,39.6675,40.125,39.49875
2017-09-19,39.8775,39.6825,39.9425,39.61
2017-09-20,39.475,39.0175,39.565,38.4575
2017-09-21,38.95,38.3475,38.95,38.1875
2017-09-22,38.005,37.9725,38.0675,37.64
2017-09-25,37.4975,37.6375,37.9575,37.29
2017-09-26,37.945,38.285,38.48,37.9225
2017-09-27,38.45,38.5575,38.679725,38.385
2017-09-28,38.4725,38.32,38.57,38.175
2017-09-29,38.3025,38.53,38.5325,38.0
2017-10-02,38.565,38.4525,38.6125,38.18
2017-10-03,38.5025,38.62,38.7725,38.4775
2017-10-04,38.4075,38.37,38.465,38.115
2017-10-05,38.545,38.8475,38.86,38.5125
2017-10-06,38.7425,38.825,38.8725,38.64
2017-10-09,38.9525,38.96,39.1825,38.87125
2017-10-10,39.01375,38.975,39.5,38.775
2017-10-11,38.9925,39.1375,39.245,38.9375
2017-10-12,39.0875,39.0,39.3425,38.932475
2017-10-13,39.1825,39.2475,39.32,39.1025
2017-10-16,39.475,39.97,40.0,39.4125
2017-10-17,39.945,40.1175,40.2175,39.8075
2017-10-18,40.105,39.94,40.1775,39.9
2017-10-19,39.1875,38.995,39.27,38.755
2017-10-20,39.1525,39.0625,39.4375,38.99
2017-10-23,39.2225,39.0425,39.4225,38.875
2017-10-24,39.0725,39.275,39.355,39.05
2017-10-25,39.2275,39.1025,39.3875,38.8175
2017-10-26,39.3075,39.3525,39.457375,39.195
2017-10-27,39.8225,40.7625,40.9,39.675
2017-10-30,40.9725,41.68,42.0175,40.93
2017-10-31,41.975,42.26,42.412475,41.735
2017-11-01,42.4675,41.7225,42.485,41.4025
2017-11-02,41.91,42.0275,42.125,41.32
2017-11-03,43.5,43.125,43.565,42.78
2017-11-06,43.09125,43.5625,43.7475,42.93
2017-11-07,43.4775,43.7025,43.8125,43.4
2017-11-08,43.665,44.06,44.06,43.5825
2017-11-09,43.7775,43.97,44.02375,43.285
2017-11-10,43.7775,43.6675,43.845,43.5675
2017-11-13,43.375,43.4925,43.625,43.35
2017-11-14,43.26,42.835,43.37,42.795
2017-11-15,42.4925,42.27,42.579925,42.095
2017-11-16,42.795,42.775,42.9675,42.575
2017-11-17,42.76,42.5375,42.8475,42.41
2017-11-20,42.5725,42.495,42.64,42.39
2017-11-21,42.695,43.285,43.425,42.695
2017-11-22,43.34,43.74,43.75,43.2625
2017-11-24,43.775,43.7425,43.875,43.661475
2017-11-27,43.7625,43.5225,43.77,43.335
2017-11-28,43.575,43.2675,43.7175,42.965
2017-11-29,43.1575,42.37,43.23,41.79
2017-11-30,42.6075,42.9625,43.035,42.11
2017-12-01,42.4875,42.7625,42.9175,42.125
2017-12-04,43.12,42.45,43.155,42.4075
2017-12-05,42.265,42.41,42.88,42.1
2017-12-06,41.875,42.2525,42.551175,41.615
2017-12-07,42.2575,42.33,42.61,42.2275
2017-12-08,42.6225,42.3425,42.75,42.205
2017-12-11,42.3,43.1675,43.2225,42.1975
2017-12-12,43.0375,42.925,43.0975,42.86525
2017-12-13,43.125,43.0675,43.385,43.0
2017-12-14,43.1,43.055,43.2825,42.9125
2017-12-15,43.4075,43.4925,43.5425,43.115
2017-12-18,43.72,44.105,44.3,43.715
2017-12-19,43.7575,43.635,43.8475,43.5225
2017-12-20,43.7175,43.5875,43.855,43.3125
2017-12-21,43.5425,43.7525,44.005,43.525
2017-12-22,43.67,43.7525,43.856,43.625
2017-12-26,42.7,42.6425,42.8675,42.41975
2017-12-27,42.525,42.65,42.695,42.4275
2017-12-28,42.75,42.77,42.9625,42.62
2017-12-29,42.63,42.3075,42.6475,42.305
2018-01-02,42.54,43.065,43.075,42.315
2018-01-03,43.1325,43.0575,43.6375,42.99
2018-01-04,43.135,43.2575,43.3675,43.02
2018-01-05,43.36,43.75,43.8425,43.2625
2018-01-08,43.5875,43.5875,43.9025,43.4825
2018-01-09,43.6375,43.5825,43.765,43.3525
2018-01-10,43.29,43.5725,43.575,43.25
2018-01-11,43.6475,43.82,43.87215,43.6225
2018-01-12,44.045,44.2725,44.34,43.9125
2018-01-16,44.475,44.0475,44.8475,44.035
2018-01-17,44.0375,44.775,44.8125,43.7675
2018-01-18,44.8425,44.815,45.025,44.5625
2018-01-19,44.6525,44.615,44.895,44.3525
2018-01-22,44.325,44.25,44.445,44.1504
2018-01-23,44.325,44.26,44.86,44.205
2018-01-24,44.3125,43.555,44.325,43.3
2018-01-25,43.62625,42.7775,43.7375,42.6325
2018-01-26,43.0,42.8775,43.0,42.515
2018-01-29,42.54,41.99,42.54,41.7675
2018-01-30,41.38125,41.7425,41.8425,41.175
2018-01-31,41.7175,41.8575,42.110425,41.625
2018-02-01,41.79125,41.945,42.155,41.69
2018-02-02,41.5,40.125,41.7,40.025
2018-02-05,39.775,39.1225,40.97,39.0
2018-02-06,38.7075,40.7575,40.93,38.5
2018-02-07,40.77125,39.885,40.85,39.767125
2018-02-08,40.0725,38.7875,40.25,38.7575
2018-02-09,39.2675,39.1025,39.4725,37.56
2018-02-12,39.625,40.6775,40.9725,39.3775
2018-02-13,40.4875,41.085,41.1875,40.4125
2018-02-14,40.76125,41.8425,41.885,40.72
2018-02-15,42.4475,43.2475,43.2725,42.25
2018-02-16,43.09,43.1075,43.705,42.9425
2018-02-20,43.0125,42.9625,43.565,42.855
2018-02-21,43.2075,42.7675,43.53,42.7525
2018-02-22,42.95,43.125,43.4875,42.9275
2018-02-23,43.4175,43.875,43.9125,43.385
2018-02-26,44.0875,44.7425,44.8475,44.0525
2018-02-27,44.775,44.5975,45.12,44.54
2018-02-28,44.815,44.53,45.15375,44.5125
2018-03-01,44.635,43.75,44.94375,43.165
2018-03-02,43.2,44.0525,44.075,43.1125
2018-03-05,43.8025,44.205,44.435,43.63
2018-03-06,44.4775,44.1675,44.5625,44.0325
2018-03-07,43.735,43.7575,43.9625,43.5675
2018-03-08,43.87,44.235,44.28,43.7675
2018-03-09,44.49,44.995,45.0,44.3475
2018-03-12,45.0725,45.43,45.5975,45.0525
2018-03-13,45.6475,44.9925,45.875,44.81
2018-03-14,45.08,44.61,45.13,44.4525
2018-03-15,44.625,44.6625,45.06,44.517525
2018-03-16,44.6625,44.505,44.78,44.405
2018-03-19,44.33,43.825,44.3675,43.415
2018-03-20,43.81,43.81,44.2,43.735
2018-03-21,43.76,42.8175,43.7725,42.815
2018-03-22,42.5,42.2125,43.17,42.15
2018-03-23,42.0975,41.235,42.48,41.235
2018-03-26,42.0175,43.1925,43.275,41.61
2018-03-27,43.42,42.085,43.7875,41.73
2018-03-28,41.8125,41.62,42.505,41.2975
2018-03-29,41.95125,41.945,42.9375,41.725
2018-04-02,41.97,41.67,42.235,41.1175
2018-04-03,41.91,42.0975,42.186375,41.22
2018-04-04,41.22,42.9025,43.0025,41.1925
2018-04-05,43.145,43.2,43.5576,43.02
2018-04-06,42.7425,42.095,43.12,42.05
2018-04-09,42.47,42.5125,43.2725,42.46125
2018-04-10,43.25,43.3125,43.5,42.8825
2018-04-11,43.0575,43.11,43.4808,42.925
2018-04-12,43.3525,43.535,43.75,43.26
2018-04-13,43.695,43.6825,43.96,43.4625
2018-04-16,43.757525,43.955,44.0475,43.707525
2018-04-17,44.1225,44.56,44.734125,44.1025
2018-04-18,44.4525,44.46,44.705,44.22
2018-04-19,43.7375,43.2,43.8475,43.165
2018-04-20,42.64875,41.43,42.8046,41.3575
2018-04-23,41.7087,41.31,41.73,41.0225
2018-04-24,41.4175,40.735,41.5825,40.305025
2018-04-25,40.655,40.9125,41.355,40.6025
2018-04-26,41.03,41.055,41.4325,40.8425
2018-04-27,41.0,40.58,41.0825,40.1575
2018-04-30,40.53255,41.315,41.815,40.46
2018-05-01,41.60255,42.275,42.3,41.3175
2018-05-02,43.80625,44.1425,44.4375,43.45
2018-05-03,43.97,44.2225,44.375,43.610275
2018-05-04,44.5625,45.9575,46.0625,44.5425
2018-05-07,46.295,46.29,46.9175,46.1875
2018-05-08,46.2475,46.5125,46.555,45.91625
2018-05-09,46.6375,46.84,46.85,46.305
2018-05-10,46.935,47.51,47.5925,46.9125
2018-05-11,47.3725,47.1475,47.515,46.8625
2018-05-14,47.2525,47.0375,47.3825,46.965
2018-05-15,46.695,46.61,46.7675,46.275
2018-05-16,46.5175,47.045,47.115,46.5
2018-05-17,47.0,46.7475,47.2275,46.59
2018-05-18,46.7975,46.5775,46.95255,46.5325
2018-05-21,47.0,46.9075,47.3175,46.72765
2018-05-22,47.09375,46.79,47.22,46.695
2018-05-23,46.5875,47.09,47.125,46.44
2018-05-24,47.1925,47.0375,47.21,46.5525
2018-05-25,47.0575,47.145,47.4125,46.9125
2018-05-29,46.9,46.975,47.1875,46.7175
2018-05-30,46.93,46.875,47.0,46.695
2018-05-31,46.805,46.7175,47.0575,46.535
2018-06-01,46.9978,47.56,47.565,46.9375
2018-06-04,47.90875,47.9575,48.355,47.8375
2018-06-05,48.26625,48.3275,48.485,48.09
2018-06-06,48.4075,48.495,48.52,47.98
2018-06-07,48.535,48.365,48.55,48.08375
2018-06-08,47.7925,47.925,48.0,47.4425
2018-06-11,47.8375,47.8075,47.9925,47.5525
2018-06-12,47.84625,48.07,48.15275,47.7875
2018-06-13,48.105,47.675,48.22,47.61
2018-06-14,47.8875,47.7,47.8925,47.555
2018-06-15,47.5075,47.21,47.54,47.065
2018-06-18,46.97,47.185,47.305,46.8
2018-06-19,46.285,46.4225,46.5825,45.8625
2018-06-20,46.5875,46.625,46.8,46.4325
2018-06-21,46.8125,46.365,47.0875,46.235
2018-06-22,46.53,46.23,46.5375,46.175
2018-06-25,45.85,45.5425,46.23,45.1825
2018-06-26,45.7475,46.1075,46.6325,45.635
2018-06-27,46.30695,46.04,46.82,46.0075
2018-06-28,46.025,46.375,46.5525,45.95
2018-06-29,46.5725,46.2775,46.7975,45.7275
2018-07-02,45.955,46.795,46.825,45.855
2018-07-03,46.9475,45.98,46.9875,45.885
2018-07-05,46.315,46.35,46.6025,46.07
2018-07-06,46.355,46.9925,47.1085,46.3
2018-07-09,47.375,47.645,47.67,47.325
2018-07-10,47.6775,47.5875,47.82,47.545025
2018-07-11,47.125,46.97,47.444975,46.9025
2018-07-12,47.3825,47.7575,47.8525,47.3275
2018-07-13,47.77,47.8325,47.96,47.725
2018-07-16,47.88,47.7275,48.1625,47.60375
2018-07-17,47.4375,47.8625,47.9675,47.3
2018-07-18,47.945,47.6,47.95,47.4825
2018-07-19,47.4225,47.97,48.1375,47.4225
2018-07-20,47.945,47.86,48.1075,47.5425
2018-07-23,47.67,47.9025,47.99,47.39
2018-07-24,48.1125,48.25,48.415025,48.0125
2018-07-25,48.26505,48.705,48.7125,48.1075
2018-07-26,48.6525,48.5525,48.99,48.4025
2018-07-27,48.7475,47.745,48.7975,47.525
2018-07-30,47.975,47.4775,48.05,47.2675
2018-07-31,47.575,47.5725,48.035,47.335
2018-08-01,49.7825,50.375,50.44,49.3275
2018-08-02,50.145,51.8475,52.095,50.0875
2018-08-03,51.7575,51.9975,52.185,51.370075
2018-08-06,52.0,52.2675,52.3125,51.7675
2018-08-07,52.33,51.7775,52.375,51.69
2018-08-08,51.5125,51.8125,51.9525,51.13
2018-08-09,51.82,52.22,52.445,51.8
2018-08-10,51.84,51.8825,52.275,51.6675
2018-08-13,51.925,52.2175,52.738,51.925
2018-08-14,52.53875,52.4375,52.64,52.065
2018-08-15,52.305,52.56,52.685,52.0825
2018-08-16,52.9375,53.33,53.453025,52.8675
2018-08-17,53.36,54.395,54.4875,53.29
2018-08-20,54.525,53.865,54.795,53.7775
2018-08-21,54.2,53.76,54.2975,53.50625
2018-08-22,53.525,53.7625,54.09,53.46
2018-08-23,53.6625,53.8725,54.2625,53.65
2018-08-24,54.15,54.04,54.225,53.7775
2018-08-27,54.2875,54.485,54.685,54.0825
2018-08-28,54.7525,54.925,55.135,54.73
2018-08-29,55.0375,55.745,55.8725,54.8525
2018-08-30,55.8125,56.2575,57.065,55.6
2018-08-31,56.6275,56.9075,57.2175,56.5
2018-09-04,57.1025,57.09,57.295,56.6575
2018-09-05,57.2475,56.7175,57.4175,56.275
2018-09-06,56.5575,55.775,56.8375,55.325
2018-09-07,55.4625,55.325,56.3425,55.1775
2018-09-10,55.2375,54.5825,55.4625,54.1175
2018-09-11,54.5025,55.9625,56.07475,54.14
2018-09-12,56.235,55.2675,56.25,54.96
2018-09-13,55.88,56.6025,57.0875,55.6425
2018-09-14,56.4375,55.96,56.71,55.6305
2018-09-17,55.5375,54.47,55.7375,54.3175
2018-09-18,54.4475,54.56,55.4625,54.28
2018-09-19,54.625,54.5925,54.905,53.825
2018-09-20,55.06,55.0075,55.57,54.7875
2018-09-21,55.195,54.415,55.34,54.3225
2018-09-24,54.205,55.1975,55.315,54.1575
2018-09-25,54.9375,55.5475,55.705,54.925
2018-09-26,55.25,55.105,55.9375,54.94
2018-09-27,55.955,56.2375,56.61,55.885
2018-09-28,56.1975,56.435,56.46,56.005
2018-10-01,56.9875,56.815,57.355,56.5875
2018-10-02,56.8125,57.32,57.5,56.6575
2018-10-03,57.5125,58.0175,58.3675,57.445
2018-10-04,57.695,56.9975,58.0875,56.6825
2018-10-05,56.99,56.0725,57.1025,55.145
2018-10-08,55.5525,55.9425,56.2,55.05
2018-10-09,55.91,56.7175,56.8175,55.56155
2018-10-10,56.365,54.09,56.5875,54.0125
2018-10-11,53.63,53.6125,54.875,53.08
