Date,Open,High,Low,Close,Adj Close,Volume,company_name,daily_weighted_avg
2023-04-16,196.2400054931641,196.72999572753903,195.27999877929688,195.61000061035156,194.8405609130859,35175100,APPLE Inc,0.13969935714285714
2023-04-17,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,191.82247924804688,50389300,APPLE Inc,0.13458929787234042
2023-04-18,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,190.41802978515625,61235200,APPLE Inc,0.12592022330097086
2023-04-19,185.52000427246097,187.3800048828125,181.9199981689453,181.9900054931641,181.2741546630859,115799700,APPLE Inc,0.15787477647058823
2023-04-20,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,178.146484375,97576100,APPLE Inc,0.10196589655172414
2023-04-21,179.69000244140625,180.27000427246097,177.5800018310547,179.8000030517578,179.09275817871094,67823000,APPLE Inc,0.12191450000000001
2023-04-22,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.4890899658203,60378500,APPLE Inc,0.16531173333333332
2023-04-23,179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.26995849609375,54686900,APPLE Inc,0.11288766666666666
2023-04-24,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.32980346679688,51988100,APPLE Inc,0.09318975609756099
2023-04-25,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.9954833984375,43675600,APPLE Inc,0.10694436842105264
2023-04-26,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.9906768798828,43622600,APPLE Inc,0.15280955555555553
2023-04-27,177.1300048828125,178.5399932861328,176.5,176.57000732421875,176.1129608154297,46964900,APPLE Inc,0.1558176
2023-04-28,177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.54962158203125,66062900,APPLE Inc,0.11604394642857141
2023-04-29,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,174.03834533691406,61114200,APPLE Inc,0.0991668
2023-04-30,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.3848419189453,46311900,APPLE Inc,0.06339285185185185
2023-05-01,177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.771240234375,42084200,APPLE Inc,0.10039265853658537
2023-05-02,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,180.65118408203125,52722800,APPLE Inc,0.1220969718309859
2023-05-03,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,175.92344665527344,54945800,APPLE Inc,0.059305821917808206
2023-05-04,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,178.14767456054688,51449600,APPLE Inc,0.046594293706293706
2023-05-05,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,179.7235870361328,43820700,APPLE Inc,0.14245912121212126
2023-05-06,179.6999969482422,184.8999938964844,179.5,184.1199951171875,183.64341735839844,53003900,APPLE Inc,0.18107964
2023-05-07,184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,187.16427612304688,60813900,APPLE Inc,0.07146522580645162
2023-05-08,187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,187.3837127685547,60794500,APPLE Inc,0.07864319512195121
2023-05-09,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,188.9696044921875,45732600,APPLE Inc,0.17442709090909087
2023-05-10,188.27999877929688,189.97999572753903,187.61000061035156,189.6999969482422,189.20896911621097,45280000,APPLE Inc,0.13211377777777777
2023-05-11,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210935,182.43655395507812,81755800,APPLE Inc,0.14273319047619049
2023-05-12,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,177.10040283203125,112488800,APPLE Inc,0.0833942
2023-05-13,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,177.71878051757812,65551300,APPLE Inc,0.13439316666666665
2023-05-14,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,178.89573669433594,58953100,APPLE Inc,0.12570733333333334
2023-05-15,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,175.84365844726562,90370200,APPLE Inc,0.15752532352941176
2023-05-16,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,173.75906372070312,84267900,APPLE Inc,0.14083048979591836
2023-05-17,174.0,176.10000610351562,173.5800018310547,175.74000549316406,175.28512573242188,60895800,APPLE Inc,0.14439178260869562
2023-05-18,176.47999572753906,176.5,173.82000732421875,175.00999450683594,174.55697631835938,109205100,APPLE Inc,0.2168431558441558
2023-05-19,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,177.50933837890625,67257600,APPLE Inc,0.16428173684210523
2023-05-20,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,178.6064910888672,51826900,APPLE Inc,0.17347864516129033
2023-05-21,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,175.03575134277344,58436200,APPLE Inc,0.19885344444444442
2023-05-22,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,173.47979736328125,63047900,APPLE Inc,0.13428489655172415
2023-05-23,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,174.33755493164062,56725400,APPLE Inc,0.16939510810810807
2023-05-24,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,175.6242218017578,46172700,APPLE Inc,0.17838151666666666
2023-05-25,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,171.514892578125,64588900,APPLE Inc,0.13865827777777778
2023-06-01,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,169.98883056640625,66921800,APPLE Inc,0.17356871428571427
2023-06-02,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,170.24818420410156,56294400,APPLE Inc,0.11011861052631576
2023-06-03,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,170.76683044433594,51814200,APPLE Inc,0.09717887096774194
2023-06-04,171.22000122070312,174.3000030517578,170.92999267578125,173.75,173.30026245117188,52164500,APPLE Inc,0.13548010000000005
2023-06-05,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,171.95375061035156,49594600,APPLE Inc,0.1788481803278688
2023-06-06,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,173.2104949951172,53020300,APPLE Inc,0.14349540624999998
2023-06-07,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,174.45726013183594,48527900,APPLE Inc,0.17115469902912622
2023-06-08,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,177.0305938720703,57224100,APPLE Inc,0.16595161363636365
2023-06-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,178.52670288085938,42390800,APPLE Inc,0.15209640425531915
2023-06-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,177.92825317382812,43698000,APPLE Inc,0.13779051612903223
2023-06-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,179.3345947265625,47551100,APPLE Inc,0.2196847142857143
2023-06-12,180.07000732421875,182.33999633789065,179.0399932861328,180.7100067138672,180.24224853515625,56743100,APPLE Inc,0.1704631212121212
2023-06-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,178.38705444335938,51427100,APPLE Inc,0.17979764935064935
2023-06-14,176.75,179.0800018310547,176.50999450683594,178.72000122070312,178.2574005126953,52517000,APPLE Inc,0.17639839999999998
2023-06-15,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,176.6914520263672,57549400,APPLE Inc,0.19678836363636362
2023-06-16,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,175.3848419189453,54764400,APPLE Inc,0.135959
2023-06-17,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,175.00584411621094,59302900,APPLE Inc,0.13357685714285714
2023-06-18,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,172.43251037597656,64189300,APPLE Inc,0.19772280000000003
2023-06-19,170.91000366210938,174.00999450683594,169.92999267578125,173.0,172.5522003173828,55980100,APPLE Inc,0.20094878571428573
2023-06-20,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,172.99105834960938,43816600,APPLE Inc,0.1520378507462686
2023-06-21,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,170.65713500976562,57157000,APPLE Inc,0.15964551999999999
2023-06-22,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,166.45802307128906,70625300,APPLE Inc,0.16808511111111113
2023-06-23,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,167.78457641601562,58499100,APPLE Inc,0.14825426470588238
2023-06-24,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,169.8491973876953,51131000,APPLE Inc,0.15244157142857143
2023-06-25,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,170.32797241210938,44846000,APPLE Inc,0.20085787499999996
2023-06-26,171.0,174.22999572753906,170.1199951171875,173.97000122070312,173.51968383789062,56934900,APPLE Inc,0.15382651515151516
2023-06-27,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,177.11038208007812,77334800,APPLE Inc,0.012450933333333332
2023-07-01,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,176.1927490234375,79763700,APPLE Inc,0.060265590909090914
2023-07-02,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,178.7660675048828,63841300,APPLE Inc,0.1974532857142857
2023-07-03,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,181.349365234375,70530000,APPLE Inc,0.18779377669902914
2023-07-04,182.3500061035156,183.4499969482422,181.58999633789065,182.88999938964844,182.4165954589844,49340300,APPLE Inc,0.1571622857142857
2023-07-05,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210935,181.93783569335935,53763500,APPLE Inc,0.14658983870967743
2023-07-06,183.97000122070312,186.57000732421875,183.52999877929688,186.3999938964844,186.16244506835935,66133400,APPLE Inc,0.16600341666666665
2023-07-07,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,184.5644989013672,43627500,APPLE Inc,0.12495368750000001
2023-07-08,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,187.2011260986328,60108400,APPLE Inc,0.16879966666666668
2023-07-09,187.8500061035156,189.5,187.77999877929688,188.0099945068359,187.7703857421875,53790500,APPLE Inc,0.11753266666666667
2023-07-10,189.57000732421875,190.9600067138672,188.6499938964844,189.7100067138672,189.46824645996097,54412900,APPLE Inc,0.1656484090909091
2023-07-11,190.25,190.3800048828125,188.57000732421875,189.69000244140625,189.44825744628903,50922700,APPLE Inc,0.1369121875
2023-07-12,189.88999938964844,191.91000366210935,189.8800048828125,191.4499969482422,191.2060089111328,46505100,APPLE Inc,0.11362888235294118
2023-07-13,191.41000366210935,191.52000427246097,189.7400054931641,190.63999938964844,190.3970489501953,38134500,APPLE Inc,0.16705941935483873
2023-07-14,191.4900054931641,192.92999267578125,190.8300018310547,191.30999755859375,191.06619262695312,39617700,APPLE Inc,0.1851211212121212
2023-07-15,190.8699951171875,190.8999938964844,189.25,189.97000122070312,189.7279052734375,24048300,APPLE Inc,0.086138
2023-07-16,189.9199981689453,190.6699981689453,188.8999938964844,189.7899932861328,189.54812622070312,40552600,APPLE Inc,0.2668532
2023-07-17,189.77999877929688,191.0800018310547,189.3999938964844,190.3999938964844,190.1573486328125,38415400,APPLE Inc,0.16898167857142857
2023-07-18,190.8999938964844,192.08999633789065,188.97000122070312,189.3699951171875,189.128662109375,43014200,APPLE Inc,0.1533791538461538
2023-07-19,189.83999633789065,190.32000732421875,188.19000244140625,189.9499969482422,189.7079162597656,48794400,APPLE Inc,0.1324220303030303
2023-07-20,190.3300018310547,191.55999755859375,189.22999572753903,191.2400054931641,190.9962921142578,45679300,APPLE Inc,0.12798591397849463
2023-07-21,189.97999572753903,190.0500030517578,187.4499969482422,189.42999267578125,189.18858337402344,43389500,APPLE Inc,0.19040529032258063
2023-07-22,190.2100067138672,194.3999938964844,190.17999267578125,193.4199981689453,193.1735076904297,66628400,APPLE Inc,0.19175328571428568
2023-07-23,194.4499969482422,194.7599945068359,192.11000061035156,192.32000732421875,192.07492065429688,41089700,APPLE Inc,0.26489233333333334
2023-07-24,193.6300048828125,195.0,193.58999633789065,194.27000427246097,194.02243041992188,47477700,APPLE Inc,0.12924878125
2023-07-25,194.1999969482422,195.9900054931641,193.6699981689453,195.7100067138672,195.46058654785156,53377300,APPLE Inc,0.13385130588235297
2023-07-26,193.11000061035156,193.4900054931641,191.4199981689453,193.17999267578125,192.93380737304688,60943700,APPLE Inc,0.19296813793103448
2023-07-27,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,194.4618682861328,52696900,APPLE Inc,0.1846507037037037
2023-07-28,195.08999633789065,198.0,194.8500061035156,197.9600067138672,197.7077178955078,70404200,APPLE Inc,0.12911979245283017
2023-08-01,198.02000427246097,199.6199951171875,196.16000366210935,198.11000061035156,197.85752868652344,66831600,APPLE Inc,0.11753476404494383
2023-08-02,197.52999877929688,198.3999938964844,197.0,197.57000732421875,197.31822204589844,128256700,APPLE Inc,0.1302201612903226
2023-08-03,196.08999633789065,196.6300048828125,194.38999938964844,195.88999938964844,195.64035034179688,55751900,APPLE Inc,0.09412772972972971
2023-08-04,196.16000366210935,196.9499969482422,195.88999938964844,196.94000244140625,196.68902587890625,40714100,APPLE Inc,0.11337088059701493
2023-08-05,196.8999938964844,197.67999267578125,194.8300018310547,194.8300018310547,194.5817108154297,52242800,APPLE Inc,0.17903090909090907
2023-08-06,196.1000061035156,197.0800018310547,193.5,194.67999267578125,194.431884765625,46482500,APPLE Inc,0.19338471428571427
2023-08-07,195.17999267578125,195.41000366210935,192.97000122070312,193.6000061035156,193.3532867431641,37122800,APPLE Inc,0.09252278947368422
2023-08-08,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.80398559570312,28919300,APPLE Inc,0.1447962
2023-08-09,192.4900054931641,193.5,191.08999633789065,193.1499938964844,192.90383911132812,48087700,APPLE Inc,0.10439434482758622
2023-08-10,194.13999938964844,194.66000366210935,193.1699981689453,193.5800018310547,193.3332977294922,34049900,APPLE Inc,0.17456156140350876
2023-08-11,193.8999938964844,194.3999938964844,191.72999572753903,192.52999877929688,192.28463745117188,42628800,APPLE Inc,0.1658882962962963
2023-08-12,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,185.4034118652344,82488700,APPLE Inc,0.14735633333333334
2023-08-13,184.22000122070312,185.8800048828125,183.42999267578125,184.25,184.01519775390625,58414500,APPLE Inc,0.24334433333333336
2023-08-14,182.1499938964844,183.08999633789065,180.8800048828125,181.91000366210935,181.6781768798828,71983600,APPLE Inc,0.10945084
2023-08-15,181.9900054931641,182.7599945068359,180.1699981689453,181.17999267578125,180.9490966796875,62303300,APPLE Inc,0.17678142307692304
2023-08-16,182.08999633789065,185.6000061035156,181.5,185.55999755859375,185.32351684570312,59144500,APPLE Inc,0.1851294074074074
2023-08-17,183.9199981689453,185.1499938964844,182.72999572753903,185.13999938964844,184.904052734375,42841800,APPLE Inc,0.14359558441558443
2023-08-18,184.3500061035156,186.3999938964844,183.9199981689453,186.19000244140625,185.9527130126953,46792900,APPLE Inc,0.10409291578947366
2023-08-19,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789065,185.35348510742188,49128400,APPLE Inc,0.2314622857142857
2023-08-20,186.05999755859375,186.7400054931641,185.19000244140625,185.9199981689453,185.6830596923828,40444700,APPLE Inc,0.23790020000000003
2023-08-21,182.16000366210935,184.2599945068359,180.92999267578125,183.6300048828125,183.39598083496097,65603000,APPLE Inc,0.1275719655172414
2023-08-22,181.27000427246097,182.92999267578125,180.3000030517578,182.67999267578125,182.4471893310547,47317400,APPLE Inc,0.1887110847457627
2023-08-23,186.08999633789065,189.13999938964844,185.8300018310547,188.6300048828125,188.38961791992188,78005800,APPLE Inc,0.20659814285714287
2023-08-24,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,191.3158721923828,68741000,APPLE Inc,0.1720368108108108
2023-09-01,192.3000030517578,195.3300018310547,192.2599945068359,193.88999938964844,193.6428985595703,60133900,APPLE Inc,0.16658070149253734
2023-09-02,195.02000427246097,195.75,193.8300018310547,195.17999267578125,194.93125915527344,42355600,APPLE Inc,0.215613
2023-09-03,195.4199981689453,196.3800048828125,194.33999633789065,194.5,194.2521209716797,53631300,APPLE Inc,0.14053225
2023-09-04,195.22000122070312,196.27000427246097,193.11000061035156,194.1699981689453,193.92254638671875,54822100,APPLE Inc,0.1994881666666667
2023-09-05,194.27000427246097,194.7599945068359,191.94000244140625,192.4199981689453,192.17477416992188,44594000,APPLE Inc,0.15118648837209303
2023-09-06,192.0099945068359,192.1999969482422,189.5800018310547,191.72999572753903,191.48565673828125,47145600,APPLE Inc,0.0684286153846154
2023-09-07,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,187.80035400390625,55859400,APPLE Inc,0.05031446808510639
2023-09-08,187.0399932861328,187.1000061035156,184.3500061035156,184.3999938964844,184.1649932861328,55467800,APPLE Inc,0.10922788079470197
2023-09-09,183.9900054931641,186.9499969482422,183.82000732421875,186.86000061035156,186.6218719482422,64885400,APPLE Inc,0.07002823076923076
2023-09-10,179.86000061035156,187.3300018310547,179.25,185.8500061035156,185.6131591796875,102518000,APPLE Inc,0.09063019047619048
2023-09-11,188.1499938964844,189.25,185.83999633789065,187.67999267578125,187.44081115722656,69668800,APPLE Inc,0.14688514035087719
2023-09-12,186.86000061035156,189.30999755859375,186.77000427246097,189.3000030517578,189.0587615966797,43490800,APPLE Inc,0.17328473333333336
2023-09-13,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210935,189.1686248779297,53439000,APPLE Inc,0.1282144861111111
2023-09-14,189.38999938964844,189.5399932861328,187.3500061035156,188.32000732421875,188.08001708984375,40962000,APPLE Inc,0.10671397391304346
2023-09-15,188.6499938964844,189.9900054931641,188.0,188.8500061035156,188.8500061035156,45155200,APPLE Inc,0.16571476699029125
2023-09-16,188.4199981689453,188.6699981689453,186.7899932861328,187.1499938964844,187.1499938964844,41781900,APPLE Inc,0.24027985714285713
2023-09-17,185.77000427246097,186.2100067138672,183.5099945068359,185.0399932861328,185.0399932861328,56529500,APPLE Inc,0.22321166666666667
2023-09-18,185.32000732421875,185.52999877929688,182.44000244140625,184.1499938964844,184.1499938964844,54630500,APPLE Inc,0.16495062857142861
2023-09-19,183.5500030517578,184.4900054931641,181.3500061035156,183.86000061035156,183.86000061035156,65434500,APPLE Inc,0.12078511475409835
2023-09-20,183.4199981689453,184.8500061035156,181.6699981689453,182.30999755859375,182.30999755859375,49701400,APPLE Inc,0.16165338805970153
2023-09-21,181.7899932861328,182.42999267578125,180.0,181.55999755859375,181.55999755859375,53665600,APPLE Inc,0.13038099999999997
2023-11-01,181.94000244140625,182.88999938964844,180.66000366210935,182.32000732421875,182.32000732421875,41529700,APPLE Inc,0.12611986666666666
2023-11-02,183.47999572753903,184.9600067138672,182.4600067138672,184.3699951171875,184.3699951171875,52292200,APPLE Inc,0.11939694230769235
2023-11-03,185.0099945068359,185.0399932861328,182.22999572753903,182.52000427246097,182.52000427246097,45119700,APPLE Inc,0.1679852393162393
2023-11-04,182.2400054931641,182.7599945068359,180.6499938964844,181.16000366210935,181.16000366210935,40867400,APPLE Inc,0.1479633846153846
2023-11-05,181.1000061035156,183.9199981689453,179.55999755859375,182.6300048828125,182.6300048828125,54318900,APPLE Inc,0.10841559999999999
2023-11-06,182.5099945068359,183.1199951171875,180.1300048828125,181.4199981689453,181.4199981689453,48953900,APPLE Inc,0.1715828857142857
2023-11-07,181.27000427246097,182.57000732421875,179.52999877929688,180.75,180.75,136682600,APPLE Inc,0.11774850000000002
2023-11-08,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,179.66000366210938,73488000,APPLE Inc,0.19045772972972974
2023-11-09,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,175.10000610351562,81510100,APPLE Inc,0.15448521875
2023-11-10,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,170.1199951171875,95132400,APPLE Inc,0.14783536111111112
2023-11-11,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,169.1199951171875,68587700,APPLE Inc,0.14758616666666666
2023-11-12,169.14999389648438,170.72999572753906,168.49000549316406,169.0,169.0,71765100,APPLE Inc,0.17724292307692305
2023-11-13,169.0,173.6999969482422,168.94000244140625,170.72999572753906,170.72999572753906,76114600,APPLE Inc,0.17815766666666666
2023-11-14,172.94000244140625,174.3800048828125,172.0500030517578,172.75,172.75,60139500,APPLE Inc,0.15799007058823528
2023-11-15,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,173.22999572753906,59825400,APPLE Inc,0.16215063636363639
2023-11-16,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,171.1300048828125,52488700,APPLE Inc,0.16411346666666665
2023-11-17,172.91000366210938,174.30999755859375,172.0500030517578,173.0,173.0,72913500,APPLE Inc,0.15477710843373496
2023-11-18,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,172.6199951171875,121664700,APPLE Inc,0.07970046153846154
2023-11-19,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,173.72000122070312,75604200,APPLE Inc,0.22291179999999997
2023-11-20,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,176.0800018310547,55215200,APPLE Inc,0.15760257777777775
2023-11-21,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,178.6699981689453,53423100,APPLE Inc,0.1421384
2023-11-22,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,171.3699951171875,106181300,APPLE Inc,0.169390625
2023-11-23,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,172.27999877929688,71106600,APPLE Inc,0.16715707692307694
2023-11-24,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,170.85000610351562,54288300,APPLE Inc,0.20525098550724638
2023-11-25,170.0,171.4199981689453,169.5800018310547,169.7100067138672,169.7100067138672,57388400,APPLE Inc,0.17209116666666668
2023-11-26,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,173.30999755859375,60273300,APPLE Inc,0.336897
2023-11-27,171.75,172.22999572753906,170.50999450683594,171.47999572753906,171.47999572753906,65672700,APPLE Inc,0.1674205769230769
2023-11-28,171.19000244140625,171.25,169.47999572753906,170.02999877929688,170.02999877929688,46240500,APPLE Inc,0.2242579090909091
2023-11-29,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,168.83999633789062,49329500,APPLE Inc,0.136787625
2024-01-01,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,169.64999389648438,47602100,APPLE Inc,0.14916516666666665
2024-01-02,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,168.82000732421875,53704400,APPLE Inc,0.1433256285714286
2024-01-03,169.5,170.3800048828125,168.9499969482422,169.5800018310547,169.5800018310547,41844023,APPLE Inc,0.12772428571428573
2024-01-04,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,Tesla Inc,0.055853653846153845
2024-01-05,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,Tesla Inc,0.022458685714285716
2024-01-06,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,Tesla Inc,0.1361371724137931
2024-01-07,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,Tesla Inc,0.06836791891891891
2024-01-08,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,Tesla Inc,0.10157836718749999
2024-01-09,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,Tesla Inc,0.12712446808510638
2024-01-10,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,Tesla Inc,0.14142315172413794
2024-01-11,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,Tesla Inc,0.05988161538461539
2024-01-12,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,Tesla Inc,-0.022566518867924535
2024-01-13,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,Tesla Inc,0.09268454000000002
2024-01-14,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,Tesla Inc,0.06741167857142856
2024-01-15,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,Tesla Inc,
2024-01-16,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,Tesla Inc,
2024-01-17,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,Tesla Inc,
2024-01-18,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,Tesla Inc,
2024-01-19,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,Tesla Inc,
2024-01-20,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,Tesla Inc,
2024-01-21,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,Tesla Inc,
2024-01-22,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,Tesla Inc,
2024-01-23,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,Tesla Inc,
2024-01-24,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,Tesla Inc,
2024-01-25,363.7233276367187,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,Tesla Inc,
2024-01-26,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,Tesla Inc,
2024-03-01,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,Tesla Inc,0.09340737244897959
2024-03-02,363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,Tesla Inc,0.1422952929292929
2024-03-03,378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,Tesla Inc,0.0855181076923077
2024-03-04,357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,Tesla Inc,0.13493733136094674
2024-03-05,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,Tesla Inc,0.06508268897637795
2024-03-06,347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,Tesla Inc,0.08448028638497652
2024-03-07,326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,325.30999755859375,59357100,Tesla Inc,0.10416761025641026
2024-03-08,332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,328.98333740234375,65976000,Tesla Inc,0.06668589880952382
2024-03-09,327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,Tesla Inc,0.08958718181818182
2024-03-10,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,Tesla Inc,0.06408004166666666
2024-03-11,329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,Tesla Inc,0.13259605844155845
2024-03-12,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,Tesla Inc,0.053200350553505533
2024-03-13,343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,325.73333740234375,70711200,Tesla Inc,0.04279945
2024-03-14,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400,Tesla Inc,
2024-03-15,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,Tesla Inc,
